Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,ingestion_time
2026-01-15 00:00:00+05:30,3135.5,3135.5,3135.5,3135.5,0,0.0,0.0,TCS.NS,2026-01-21 08:27:13.673262+00:00
2026-01-16 00:00:00+05:30,3219.39990234375,3221.89990234375,3171.0,3206.699951171875,4293470,57.0,0.0,TCS.NS,2026-01-21 08:27:13.673262+00:00
2026-01-19 00:00:00+05:30,3188.0,3220.0,3152.10009765625,3163.60009765625,3387562,0.0,0.0,TCS.NS,2026-01-21 08:27:13.673262+00:00
2026-01-20 00:00:00+05:30,3151.60009765625,3160.0,3091.10009765625,3102.300048828125,4499273,0.0,0.0,TCS.NS,2026-01-21 08:27:13.673262+00:00
2026-01-21 00:00:00+05:30,3100.0,3138.5,3082.0,3112.699951171875,1309042,0.0,0.0,TCS.NS,2026-01-21 08:27:13.673262+00:00
